Идентификатор накладной	№ вагона	№ накладной	Состояние накладной	Дата приемосд. (все док-ты)	Дата прибытия	Дата раскр. (все док-ты)	Папка	Номер заявки	Идентификатор заявки	Код ТГНЛ Грузоотправителя	ОКПО Грузоотправителя	Наименование Грузоотправителя	Код ТГНЛ Грузополучателя	ОКПО Грузополучателя	Наименование Грузополучателя	Код станции отправления	Код плательщика на ст. отпр.	Код станции назначения	ОКПО порта назначения	Код груза ЕТ СНГ	Масса груза погруженая (кг);1	Код типа собств. вагона	ОКПО организации собственника	Наим. организации собственника	Сумма сбора;1	Сумма налога;1	Количество вагонов;1	Срок доставки	Дата приемосд. (действующие до	Код плательщика на ст. назн.	Итого сумма по прибытию;1	Итого НДС по прибытию;1
274305429	54414206	АГ931170	Работа с документом окончена	11.05.2012 1:00:00	16.05.2012 7:55:00	16.05.2012 11:27:43	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	24.05.2012	11.05.2012 1:00:00	1002256437	24274	4369,32
274305458	54430871	АГ931172	Работа с документом окончена	11.05.2012 1:00:00	16.05.2012 7:55:00	16.05.2012 11:30:13	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	24.05.2012	11.05.2012 1:00:00	1002256437	24274	4369,32
274305543	54485040	АГ931171	Работа с документом окончена	11.05.2012 1:00:00	16.05.2012 7:55:00	16.05.2012 11:32:54	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	24.05.2012	11.05.2012 1:00:00	1002256437	24274	4369,32
274305609	54485214	АГ931169	Работа с документом окончена	11.05.2012 1:00:00	16.05.2012 7:55:00	16.05.2012 11:24:35	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	24.05.2012	11.05.2012 1:00:00	1002256437	24274	4369,32
274265540	52044096	ЭК012147	Работа с документом окончена	11.05.2012 4:28:32	14.05.2012 2:01:00	14.05.2012 11:30:27	Прибытие			5682	89645209	ООО "Трубная транспортная компания"	4048	58789423	ООО,,ТрансЦентр,,	880801	1003652455	893500		421034	0	1	89645209	ООО "Трубная транспортная компания"	7285	1311,3	1	17.05.2012	11.05.2012 4:28:32	1003652455	0	0
274146907	54834148	ЭЙ966309	Работа с документом окончена	11.05.2012 5:09:23	11.05.2012 5:12:23	11.05.2012 5:14:13	Прибытие			33	71782437	ООО "СибУглеМетТранс"	4048	58789423	ООО,,ТрансЦентр,,	893500	1002702379	893500		421034	0	1	71782437	ООО "СибУглеМетТранс"	44	7,92	1	14.05.2012	11.05.2012 5:09:23	1002702379	0	0
274282850	43021864	АГ931082	Работа с документом окончена	12.05.2012 1:00:00	18.05.2012 13:07:00	19.05.2012 12:45:15	Прибытие			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	947005	1000587151	893500		421104	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	25.05.2012	12.05.2012 1:00:00	1000587151	24232	4361,76
274460718	54371133	00538940	Работа с документом окончена	12.05.2012 1:00:07	20.05.2012 3:05:00	20.05.2012 9:34:57	Прибытие			9999		НАН ЦЗЯН	2031	58789423	ООО,,ТрансЦентр,,	947005		893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	25.05.2012	12.05.2012 1:00:07	1002256437	24232	4361,76
274459316	54502067	00538944	Работа с документом окончена	12.05.2012 1:00:14	20.05.2012 3:05:00	20.05.2012 9:36:05	Прибытие			9999		НАН ЦЗЯН	2031	58789423	ООО,,ТрансЦентр,,	947005		893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	25.05.2012	12.05.2012 1:00:14	1002256437	24232	4361,76
274459882	54484316	00538939	Работа с документом окончена	12.05.2012 1:00:16	20.05.2012 3:05:00	20.05.2012 9:32:26	Прибытие			9999		НАН ЦЗЯН	2031	58789423	ООО,,ТрансЦентр,,	947005		893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	25.05.2012	12.05.2012 1:00:16	1002256437	24232	4361,76
274460388	54460258	00538943	Работа с документом окончена	12.05.2012 1:00:29	20.05.2012 3:05:00	20.05.2012 9:37:06	Прибытие			9999		НАН ЦЗЯН	2031	58789423	ООО,,ТрансЦентр,,	947005		893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	25.05.2012	12.05.2012 1:00:29	1002256437	24232	4361,76
274329235	54438304	АГ931193	Работа с документом окончена	12.05.2012 1:00:44	17.05.2012 7:49:00	17.05.2012 12:03:09	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	895101		421034	0	1	93294342	ООО "ТрансЛес"	24274	4369,32	1	25.05.2012	12.05.2012 1:00:44	1002256437	24274	4369,32
274070749	52685625	ЭЙ931906	Работа с документом окончена	12.05.2012 13:00:41	17.05.2012 14:01:00	18.05.2012 9:16:46	Прибытие			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	930108	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	13912	2504,16	1	18.05.2012	12.05.2012 13:00:41	1002950760	0	0
274569063	54444039	00538949	Работа с документом окончена	13.05.2012 1:00:00	19.05.2012 13:05:00	19.05.2012 20:38:34	Прибытие			9999		ООО МАНЬЧЖУРСКАЯ ТПК СИНЬ МАНЬ	2031	58789423	ООО,,ТрансЦентр,,	947005		893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	26.05.2012	13.05.2012 1:00:00	1002256437	24232	4361,76
274568531	54485156	00538948	Работа с документом окончена	13.05.2012 1:00:00	19.05.2012 13:05:00	19.05.2012 20:34:29	Прибытие			9999		ООО МАНЬЧЖУРСКАЯ ТПК СИНЬ МАНЬ	2031	58789423	ООО,,ТрансЦентр,,	947005		893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	24232	4361,76	1	26.05.2012	13.05.2012 1:00:00	1002256437	24232	4361,76
274140767	43462472	АГ930763	Работа с документом окончена	13.05.2012 1:00:00	19.05.2012 13:05:00	19.05.2012 20:39:56	Прибытие			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	947005	1000587151	893500		421104	0	1	82404922	ОАО "Первая грузовая компания"	24232	4361,76	1	26.05.2012	13.05.2012 1:00:00	1000587151	24232	4361,76
274568701	54487350	00539014	Работа с документом окончена	13.05.2012 1:00:00	19.05.2012 13:05:00	19.05.2012 20:37:18	Прибытие			9999		ООО МАНЬЧЖУРСКАЯ ТПК СИНЬ МАНЬ	2031	58789423	ООО,,ТрансЦентр,,	947005		893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	26.05.2012	13.05.2012 1:00:00	1002256437	24232	4361,76
274568870	54453048	00538950	Работа с документом окончена	13.05.2012 1:00:00	19.05.2012 13:05:00	19.05.2012 20:35:59	Прибытие			9999		ООО МАНЬЧЖУРСКАЯ ТПК СИНЬ МАНЬ	2031	58789423	ООО,,ТрансЦентр,,	947005		893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	26.05.2012	13.05.2012 1:00:00	1002256437	24232	4361,76
274598059	54465414	00547389	В пути	13.05.2012 1:00:20			В пути			9999		КИТАЙ	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	0	0	1	26.05.2012	13.05.2012 1:00:20		0	0
274546663	54475967	АГ931421	Работа с документом окончена	13.05.2012 1:00:34	19.05.2012 7:50:00	19.05.2012 12:47:09	Прибытие			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	893500		421034	0	1	93294342	ООО "ТрансЛес"	24232	4361,76	1	27.05.2012	13.05.2012 1:00:34	1002256437	24232	4361,76
274489207	52688702	ЭК099909	Работа с документом окончена	13.05.2012 4:44:54	17.05.2012 7:49:00	17.05.2012 12:07:56	Прибытие			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	932809	1002950760	895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	12606	2269,08	1	19.05.2012	13.05.2012 4:44:54	1002950760	0	0
274147054	54846365	ЭЙ966365	Работа с документом окончена	13.05.2012 9:15:21	13.05.2012 9:23:04	13.05.2012 9:47:43	Прибытие			33	71782437	ООО "СибУглеМетТранс"	4048	58789423	ООО,,ТрансЦентр,,	893500	1002702379	893500		421034	0	1	71782437	ООО "СибУглеМетТранс"	44	7,92	1	16.05.2012	13.05.2012 9:15:21	1002702379	0	0
274565375	44156503	АГ931480	Работа с документом окончена	14.05.2012 1:00:00	18.05.2012 21:40:00	19.05.2012 12:48:39	Прибытие			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	947005	1000587151	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	24232	4361,76	1	27.05.2012	14.05.2012 1:00:00	1000587151	24232	4361,76
274731125	54470158	00547428	В пути	14.05.2012 1:00:48			В пути			9999		МАНЬЧЖУРСКАЯ ТЭК	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	0	0	1	27.05.2012	14.05.2012 1:00:48		0	0
274595314	52115425	ЭК147234	В пути	14.05.2012 13:10:00			В пути			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	931401	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	11033	1985,94	1	20.05.2012	14.05.2012 13:10:00		0	0
274842279	54861497	00547390	В пути	15.05.2012 1:00:57			В пути			9999		СИНЬ ЮЭЙ	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	0	0	1	28.05.2012	15.05.2012 1:00:57		0	0
274316695	52105442	ЭК034832	Получатель уведомлен	15.05.2012 8:22:54	20.05.2012 7:46:00		Прибытие			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	930108	1002950760	895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	13912	2504,16	1	21.05.2012	15.05.2012 8:22:54		0	0
274427323	52126588	ЭК078238	Получатель уведомлен	15.05.2012 12:40:33	20.05.2012 7:46:00		Прибытие			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	932809	1002950760	895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	12606	2269,08	1	21.05.2012	15.05.2012 12:40:33		0	0
274491246	54833918	ЭК100888	Работа с документом окончена	15.05.2012 13:01:51	15.05.2012 13:03:33	15.05.2012 22:11:23	Прибытие			33	71782437	ООО "СибУглеМетТранс"	4048	58789423	ООО,,ТрансЦентр,,	893500	1002702379	893500		421034	0	1	71782437	ООО "СибУглеМетТранс"	84	15,12	2	18.05.2012	15.05.2012 13:01:51	1002702379	0	0
274489199	52384674	ЭК099903	Раскредитован	15.05.2012 21:39:44	18.05.2012 19:23:00	19.05.2012 12:52:12	Прибытие			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	892508	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	3019	543,42	1	19.05.2012	15.05.2012 21:39:44	1002950760	0	0
274878146	54861323	00547440	В пути	16.05.2012 1:00:06			В пути			9999		МАНЬЧЖУРСКАЯ ТЭК	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	0	0	1	29.05.2012	16.05.2012 1:00:06		0	0
274907513	54453006	00547424	В пути	16.05.2012 1:00:12			В пути			9999		МАНЬЧЖУРСКАЯ ТЭК	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	0	0	1	29.05.2012	16.05.2012 1:00:12		0	0
274877330	54459979	00547437	В пути	16.05.2012 1:00:23			В пути			9999		МАНЬЧЖУРСКАЯ ТЭК	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	0	0	1	29.05.2012	16.05.2012 1:00:23		0	0
274902196	54376454	00547432	В пути	16.05.2012 1:00:24			В пути			9999		МАНЬЧЖУРСКАЯ ТЭК	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	0	0	1	29.05.2012	16.05.2012 1:00:24		0	0
274877526	54452560	00547438	В пути	16.05.2012 1:00:24			В пути			9999		МАНЬЧЖУРСКАЯ ТЭК	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	0	0	1	29.05.2012	16.05.2012 1:00:24		0	0
274877065	54471008	00547422	В пути	16.05.2012 1:00:33			В пути			9999		МАНЬЧЖУРСКАЯ ТЭК	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	0	0	1	29.05.2012	16.05.2012 1:00:33		0	0
274901749	54860903	00547433	В пути	16.05.2012 1:00:39			В пути			9999		МАНЬЧЖУРСКАЯ ТЭК	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	0	0	1	29.05.2012	16.05.2012 1:00:39		0	0
274877908	54371851	00547439	В пути	16.05.2012 1:00:46			В пути			9999		МАНЬЧЖУРСКАЯ ТЭК	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	0	0	1	29.05.2012	16.05.2012 1:00:46		0	0
274617331	54378096	АГ931559	В пути	16.05.2012 1:00:50			В пути			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	947005	1002256437	895101		421034	0	1	93294342	ООО "ТрансЛес"	0	0	1	29.05.2012	16.05.2012 1:00:50		0	0
274907219	54371323	00547427	В пути	16.05.2012 1:00:55			В пути			9999		МАНЬЧЖУРСКАЯ ТЭК	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	0	0	1	29.05.2012	16.05.2012 1:00:55		0	0
274914520	54431101	00539018	В пути	16.05.2012 1:01:00			В пути			9999		СИНЬ МАН	4048	58789423	ООО,,ТрансЦентр,,	947005		893500		421034	0	1	93294342	ООО "ТрансЛес"	0	0	1	29.05.2012	16.05.2012 1:01:00		0	0
274648648	52685542	ЭК167696	В пути	16.05.2012 12:49:11			В пути			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	930108	1002950760	893500		421034	0	2	82404922	ОАО "Первая грузовая компания"	12606	2269,08	1	22.05.2012	16.05.2012 12:49:11		0	0
275083959	54489521	00547442	В пути	17.05.2012 1:45:37			В пути			9999		МАНЬЧЖУРСКАЯ ТЭК	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	0	0	1	31.05.2012	17.05.2012 1:45:37		0	0
275084056	54456173	00547425	В пути	17.05.2012 1:47:32			В пути			9999		МАНЬЧЖУРСКАЯ ТЭК	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	0	0	1	31.05.2012	17.05.2012 1:47:32		0	0
275084151	54470620	00547441	В пути	17.05.2012 1:49:38			В пути			9999		МАНЬЧЖУРСКАЯ ТЭК	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	0	0	1	31.05.2012	17.05.2012 1:49:38		0	0
275084200	54464672	00547426	В пути	17.05.2012 1:51:19			В пути			9999		МАНЬЧЖУРСКАЯ ТЭК	4048	58789423	ООО,,ТрансЦентр,,	947005		895101		421034	0	1	93294342	ООО "ТрансЛес"	0	0	1	31.05.2012	17.05.2012 1:51:19		0	0
274972502	52127552	ЭК294860	В пути	17.05.2012 9:38:00			В пути			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	932601	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	17721	3189,78	1	23.05.2012	17.05.2012 9:38:00		0	0
274846370	52384849	ЭК245447	В пути	17.05.2012 13:00:22			В пути			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	930108	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	13912	2504,16	1	23.05.2012	17.05.2012 13:00:22		0	0
275082100	42415059	АГ932002	В пути	18.05.2012 1:00:53			В пути			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	947005	1000587151	893500		421034	0	1	93294342	ООО "ТрансЛес"	0	0	1	31.05.2012	18.05.2012 1:00:53		0	0
274846368	52132404	ЭК245446	В пути	18.05.2012 5:33:18			В пути			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	930108	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	13912	2504,16	1	24.05.2012	18.05.2012 5:33:18		0	0
274961384	52119815	ЭК289648	В пути	18.05.2012 15:14:07			В пути			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	930108	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	12606	2269,08	1	24.05.2012	18.05.2012 15:14:07		0	0
274491597	54830054	ЭК101020	Раскредитован	19.05.2012 20:45:32	19.05.2012 20:50:01	20.05.2012 9:30:44	Прибытие			33	71782437	ООО "СибУглеМетТранс"	4048	58789423	ООО,,ТрансЦентр,,	893500	1002702379	893500		421034	0	1	71782437	ООО "СибУглеМетТранс"	34	6,12	1	22.05.2012	19.05.2012 20:45:32	1002702379	0	0
274605360	54830534	ЭК152005	Получатель уведомлен	20.05.2012 9:57:13	20.05.2012 10:00:56	21.05.2012 4:23:16	Прибытие			33	71782437	ООО "СибУглеМетТранс"	4048	58789423	ООО,,ТрансЦентр,,	893500	1002702379	893500		421034	0	1	71782437	ООО "СибУглеМетТранс"	44	7,92	1	23.05.2012	20.05.2012 9:57:13	1002702379	0	0
274622695	52119567	ЭК159855	Груз принят к перевозке	20.05.2012 10:41:13			Отправление			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	921202	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	5612	1010,16	1	25.05.2012	20.05.2012 10:41:13		0	0
275313385	43228519	ЭК431620	Груз принят к перевозке	20.05.2012 13:25:21			Отправление			2274	93294342	ООО "ТрансЛес"	4048	58789423	ООО,,ТрансЦентр,,	894109	1002256437	895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	2043	367,74	1	24.05.2012	20.05.2012 13:25:21		0	0
274735420	52385465	ЭК202896	В пути	20.05.2012 14:12:08			В пути			760	82404922	ОАО "Первая грузовая компания"	4048	58789423	ООО,,ТрансЦентр,,	924605	1002950760	893500		421034	0	1	82404922	ОАО "Первая грузовая компания"	5526	994,68	1	25.05.2012	20.05.2012 14:12:08		0	0
274605300	54834346	ЭК151967	Получатель уведомлен	20.05.2012 17:04:22	20.05.2012 17:06:56		Прибытие			33	71782437	ООО "СибУглеМетТранс"	4048	58789423	ООО,,ТрансЦентр,,	893500	1002702379	893500		421034	0	1	71782437	ООО "СибУглеМетТранс"	44	7,92	1	23.05.2012	20.05.2012 17:04:22		0	0
275345710	43221449	АГ932716	Заготовка	21.05.2012 1:00:53			Отправление			4048	58789423	ООО,,ТрансЦентр,,	4048	58789423	ООО,,ТрансЦентр,,	947005	1000587151	895101		421034	0	1	82404922	ОАО "Первая грузовая компания"	0	0	1	06.06.2012			0	0
Итого: 340																					834 600				6 645 378	1 196 168,04	343				5 736 243	1 032 523,74
